marker,stem,asp,luokka,freq,infl,prof,lang
prefix+suffix,CB/HCB,imp,eka,same,past,B1,eng
prefix+suffix,CB/HCB,imp,eka,same,past,A2,fr
prefix+suffix,CB/HCB,imp,eka,same,past,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,A2,fr
prefix+suffix,CB/HCB,imp,eka,same,infinite,B1,eng
prefix+suffix,CB/HCB,imp,eka,same,past,A2,fr
prefix+suffix,CB/HCB,imp,eka,same,past,B1,eng
prefix+suffix,CB/HCB,imp,eka,same,past,B1,eng
prefix,motion,imp,viides,same,past,B2,fin
prefix,motion,imp,viides,same,past,B1,ger
prefix,motion,imp,viides,same,past,B1,ger
prefix,motion,imp,viides,same,past,A2,fr
prefix,motion,imp,viides,same,non-past,B1,eng
prefix,motion,imp,viides,same,non-past,B2,eng
prefix,motion,imp,viides,same,infinite,B2,fin
prefix,motion,imp,viides,same,infinite,B2,fin
prefix,motion,imp,viides,same,infinite,B2,fin
prefix,motion,imp,viides,same,past,B2,eng
prefix,motion,imp,viides,same,past,B2,eng
prefix,motion,imp,viides,same,infinite,B2,eng
suffix,CB/HCB,imp,viides,same,past,B1,eng
suffix,CB/HCB,imp,viides,same,kask,B1,eng
suffix,CB/HCB,imp,viides,same,infinite,B1,eng
suffix,CB/HCB,imp,viides,same,infinite,A2,fr
prefix,motion,imp,eka,low,past,B1,eng
prefix,motion,imp,eka,same,past,A2,eng
prefix,motion,imp,eka,same,past,A2,eng
simplex,sup,imp,oma,high,past,B1,ger
simplex,sup,imp,viides,same,past,B2,fin
simplex,sup,imp,viides,same,infinite,B1,fr
simplex,sup,imp,viides,low,past,Other,ger
simplex,sup,imp,viides,low,past,Other,ger
simplex,sup,imp,viides,low,past,B2,fin
prefix,motion,imp,viides,low,infinite,B1,eng
prefix,CB/HCB,imp,eka,high,past,B2,eng
prefix,motion,imp,viides,low,infinite,B1,eng
suffix,CB/HCB,imp,eka,same,infinite,B2,fin
suffix,CB/HCB,imp,eka,same,infinite,B2,fin
suffix,CB/HCB,imp,eka,same,infinite,B2,fin
suffix,CB/HCB,imp,eka,same,infinite,B2,fin
prefix,motion,imp,viides,low,infinite,B2,eng
prefix,motion,imp,viides,low,infinite,B2,fin
prefix,motion,imp,viides,low,infinite,B2,eng
prefix,motion,imp,eka,low,past,B2,fin
prefix,motion,imp,viides,low,past,B2,fin
prefix,sup,imp,viides,high,non-past,B2,eng
suffix,CB/HCB,imp,eka,low,kask,B2,fin
suffix,CB/HCB,imp,eka,low,infinite,B1,eng
prefix,motion,imp,viides,low,past,B2,fr
prefix,motion,imp,viides,low,non-past,B2,fin
prefix,motion,imp,viides,low,past,B1,ger
prefix,motion,imp,viides,low,past,B2,fin
prefix,motion,imp,viides,high,past,B2,eng
prefix,motion,imp,viides,high,infinite,B1,eng
prefix,motion,imp,viides,low,past,B2,fr
prefix,motion,imp,viides,same,infinite,B2,fin
prefix,motion,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,past,A2,eng
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,A2,eng
prefix,motion,imp,viides,low,past,C2,chi
prefix,motion,imp,viides,low,past,B1,ger
prefix,motion,imp,viides,low,non-past,B2,eng
prefix+suffix,CB/HCB,imp,eka,high,infinite,B1,eng
prefix+suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eipro,high,past,B1,ger
suffix,CB/HCB,imp,eipro,high,past,B1,ger
suffix,CB/HCB,imp,eipro,high,past,B1,eng
suffix,CB/HCB,imp,eipro,high,past,B1,eng
prefix+suffix,CB/HCB,imp,eipro,high,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eipro,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,non-past,B1,eng
suffix,CB/HCB,imp,eka,high,non-past,B1,fr
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eka,high,past,B1,ger
suffix,CB/HCB,imp,eka,high,past,B1,ger
suffix,CB/HCB,imp,eka,high,past,B1,ger
suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,eng
suffix,CB/HCB,imp,eka,high,past,B2,eng
suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eka,high,past,B2,eng
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B1,eng
suffix,CB/HCB,imp,eka,high,past,B2,eng
suffix,CB/HCB,imp,eka,high,past,A2,eng
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,past,B2,fin
suffix,CB/HCB,imp,eka,high,infinite,A2,fr
suffix,CB/HCB,imp,eka,high,infinite,A2,fr
prefix+suffix,CB/HCB,imp,eka,high,infinite,B2,eng
simplex,HCB/CB,imp,eka,high,past,B2,fin
simplex,HCB/CB,imp,oma,high,infinite,B1,ger
simplex,HCB/CB,imp,oma,high,past,B1,eng
simplex,HCB/CB,imp,oma,high,past,B2,fin
prefix+suffix,CB/HCB,imp,eipro,low,non-past,A1,fr
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eipro,low,past,A1,fr
prefix+suffix,CB/HCB,imp,eipro,low,past,A1,fr
prefix+suffix,CB/HCB,imp,eka,low,past,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eipro,low,infinite,A2,eng
prefix,HCB/CB,imp,oma,low,non-past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B1,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,non-past,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,non-past,Other,ger
prefix+suffix,CB/HCB,imp,eka,low,non-past,Other,ger
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,Other,ger
prefix+suffix,CB/HCB,imp,eipro,same,kask,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,past,B2,jap
prefix+suffix,CB/HCB,imp,eka,same,past,B2,jap
prefix+suffix,CB/HCB,imp,eka,same,past,B2,jap
prefix+suffix,CB/HCB,imp,eka,same,infinite,B1,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,A2,ger
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,jap
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,Other,ger
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,past,A2,eng
prefix+suffix,CB/HCB,imp,eka,same,past,B1,fr
prefix+suffix,CB/HCB,imp,eka,same,infinite,A2,fr
prefix+suffix,CB/HCB,imp,eka,same,infinite,A2,fr
prefix+suffix,CB/HCB,imp,eipro,same,past,B2,eng
prefix+suffix,CB/HCB,imp,eipro,same,past,A2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,past,B1,fr
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,infinite,B1,fr
prefix+suffix,CB/HCB,imp,eipro,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,high,past,B1,ger
prefix+suffix,CB/HCB,imp,eka,high,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,B2,eng
prefix+suffix,CB/HCB,imp,viides,low,non-past,B2,fin
prefix+suffix,CB/HCB,imp,viides,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,past,B2,eng
prefix+suffix,CB/HCB,imp,eipro,same,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eipro,same,non-past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,high,past,B1,ger
prefix+suffix,CB/HCB,imp,eka,low,past,B1,ger
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,ger
prefix+suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,Other,ger
prefix+suffix,CB/HCB,imp,eka,same,non-past,B1,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix,HCB/CB,perf,viides,low,non-past,B2,fin
prefix+suffix,HCB/CB,imp,eka,same,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,past,B2,eng
simplex,HCB/CB,imp,kolmas,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,non-past,B2,fin
prefix+suffix,CB/HCB,imp,eka,same,kask,B2,ger
prefix+suffix,CB/HCB,imp,eka,same,past,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,non-past,B2,fin
prefix+suffix,CB/HCB,imp,eka,high,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,high,infinite,B2,eng
simplex,HCB/CB,imp,kolmas,same,non-past,B1,ger
simplex,HCB/CB,imp,eipro,low,past,B2,fin
suffix,CB/HCB,imp,eka,low,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,high,past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,A2,eng
suffix,CB/HCB,imp,kolmas,low,past,B2,fin
suffix,CB/HCB,imp,kolmas,low,past,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,non-past,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,past,A2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,low,non-past,2013,ser
prefix+suffix,CB/HCB,imp,eka,high,infinite,B2,fin
prefix+suffix,CB/HCB,imp,eka,low,non-past,A2,eng
prefix+suffix,CB/HCB,imp,eka,low,infinite,A2,eng
prefix+suffix,CB/HCB,imp,eka,same,infinite,B2,eng
simplex,CB/HCB,imp,eka,high,non-past,B1,ger
prefix+suffix,CB/HCB,imp,eipro,low,infinite,B2,eng
prefix+suffix,CB/HCB,imp,eka,same,past,A2,eng
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,B1,eng
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,high,infinite,A2,kaz
prefix+suffix,CB/HCB,perf,eka,high,infinite,A2,kaz
suffix,CB/HCB,perf,eka,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,B1,eng
simplex,CB/HCB,perf,viides,high,past,B1,kaz
simplex,CB/HCB,perf,viides,high,past,B2,eng
simplex,CB/HCB,perf,viides,high,past,B2,kaz
simplex,CB/HCB,perf,viides,high,infinite,Other,fin
suffix,CB/HCB,perf,eka,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,non-past,B1,fr
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,viides,low,non-past,B1,eng
prefix,CB/HCB,perf,viides,low,infinite,B2,eng
prefix,CB/HCB,perf,viides,low,non-past,A2,kaz
simplex,CB/HCB,perf,viides,low,past,B2,eng
simplex,CB/HCB,perf,viides,low,infinite,B1,kaz
simplex,CB/HCB,perf,eka,low,past,B2,eng
simplex,CB/HCB,perf,viides,same,past,A2,kaz
simplex,CB/HCB,perf,viides,same,past,A2,kaz
simplex,CB/HCB,perf,viides,same,past,B1,kaz
simplex,CB/HCB,perf,viides,same,past,B2,eng
simplex,CB/HCB,perf,viides,same,non-past,A2,kaz
simplex,CB/HCB,perf,viides,same,non-past,A2,kaz
simplex,CB/HCB,perf,viides,same,non-past,B2,eng
simplex,CB/HCB,perf,viides,same,infinite,A2,kaz
simplex,CB/HCB,perf,viides,same,non-past,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,past,B2,eng
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix+suffix,CB/HCB,perf,eka,same,non-past,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,toka,same,past,A2,kaz
prefix,CB/HCB,perf,toka,same,past,B2,eng
prefix,CB/HCB,perf,toka,same,past,A2,kaz
prefix,CB/HCB,perf,toka,same,past,A2,kaz
prefix,CB/HCB,perf,eka,same,past,A2,kaz
prefix,CB/HCB,perf,viides,same,past,B1,kaz
prefix,CB/HCB,perf,viides,high,infinite,B2,eng
suffix,CB/HCB,perf,viides,same,past,B2,fin
suffix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,B2,eng
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,low,non-past,Other,fin
simplex,CB/HCB,perf,viides,low,infinite,B1,kaz
simplex,CB/HCB,perf,viides,low,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,non-past,B1,kaz
prefix,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,viides,low,past,A2,kaz
prefix,CB/HCB,perf,viides,low,infinite,B2,eng
prefix,CB/HCB,perf,viides,high,past,C2,fin
prefix,CB/HCB,perf,viides,high,past,C2,fin
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,B2,eng
prefix,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,high,past,B2,eng
prefix,CB/HCB,perf,viides,high,infinite,B1,eng
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,low,non-past,A2,kaz
simplex,CB/HCB,perf,viides,low,non-past,B2,fin
suffix,CB/HCB,perf,eka,low,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,non-past,B2,fin
prefix,CB/HCB,perf,viides,same,non-past,B2,fin
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,non-past,Other,fin
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,past,A2,kaz
prefix,CB/HCB,perf,viides,low,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,B1,kaz
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,B1,kaz
prefix,CB/HCB,perf,viides,same,past,B1,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,non-past,Other,eng
prefix,CB/HCB,perf,viides,high,past,B2,fin
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,B2,eng
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,eka,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,C2,fin
simplex,CB/HCB,perf,eka,high,past,B1,eng
prefix,CB/HCB,perf,viides,high,non-past,B2,eng
prefix,CB/HCB,perf,viides,high,non-past,B2,eng
prefix,CB/HCB,perf,viides,high,infinite,B1,kaz
prefix,CB/HCB,perf,eipro,high,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,high,non-past,A2,kaz
prefix,CB/HCB,perf,eka,high,non-past,B2,fin
prefix,CB/HCB,perf,eka,high,non-past,B1,eng
prefix,CB/HCB,perf,eka,high,infinite,Other,ger
prefix,CB/HCB,perf,eka,high,infinite,Other,fin
simplex,HCB/CB,imp,oma,high,infinite,A2,kaz
prefix,CB/HCB,perf,oma,high,infinite,B2,eng
prefix,CB/HCB,perf,oma,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,past,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B2,eng
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B1,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B1,eng
simplex,CB/HCB,perf,viides,high,infinite,B2,fin
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,A2,kaz
simplex,CB/HCB,perf,viides,high,infinite,B1,eng
simplex,CB/HCB,perf,viides,high,infinite,B2,fin
simplex,CB/HCB,perf,viides,high,non-past,C2,fin
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,HCB/CB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,eipro,high,infinite,Other,fin
prefix,CB/HCB,perf,eka,high,non-past,A2,kaz
prefix,CB/HCB,perf,eka,high,past,B2,eng
prefix,CB/HCB,perf,eka,high,past,Other,fin
prefix,CB/HCB,perf,eka,high,past,A2,kaz
prefix,CB/HCB,perf,eka,high,infinite,B2,eng
prefix,CB/HCB,perf,eka,low,past,B1,kaz
prefix,CB/HCB,perf,eka,low,past,A2,kaz
prefix,CB/HCB,perf,eka,low,infinite,C1,fin
prefix,CB/HCB,perf,eka,low,infinite,A2,kaz
prefix,CB/HCB,perf,viides,low,non-past,A2,kaz
simplex,CB/HCB,perf,oma,low,past,A2,kaz
simplex,CB/HCB,perf,eka,low,infinite,A2,kaz
prefix,CB/HCB,perf,oma,low,past,B2,eng
prefix,CB/HCB,perf,eka,low,past,A2,kaz
simplex,CB/HCB,perf,eipro,low,past,A2,kaz
simplex,CB/HCB,perf,eipro,low,past,A2,kaz
simplex,CB/HCB,perf,eipro,low,past,A2,kaz
simplex,CB/HCB,perf,eipro,low,infinite,A2,kaz
prefix,CB/HCB,perf,eka,low,infinite,B2,eng
prefix,CB/HCB,perf,eipro,low,past,B1,kaz
prefix,CB/HCB,perf,eipro,low,past,B2,eng
prefix,CB/HCB,perf,eipro,low,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,low,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,low,non-past,B2,eng
prefix,CB/HCB,perf,eipro,low,infinite,A2,kaz
prefix,CB/HCB,perf,eipro,low,infinite,B1,kaz
prefix,CB/HCB,perf,eipro,low,past,B1,kaz
prefix,CB/HCB,perf,eipro,low,past,A2,kaz
prefix,CB/HCB,perf,eipro,low,past,A2,kaz
prefix,CB/HCB,perf,eipro,low,past,A2,kaz
prefix,CB/HCB,perf,eipro,low,infinite,B2,eng
prefix,CB/HCB,perf,eka,same,past,Other,fin
prefix,CB/HCB,perf,eka,same,past,A2,kaz
prefix,CB/HCB,perf,eipro,same,infinite,A2,kaz
prefix,CB/HCB,perf,eipro,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,past,A2,kaz
prefix,CB/HCB,perf,viides,same,non-past,B2,fin
prefix,CB/HCB,perf,viides,same,non-past,B1,kaz
prefix,CB/HCB,perf,eipro,same,infinite,B2,eng
prefix,CB/HCB,perf,eipro,same,infinite,B1,kaz
prefix,CB/HCB,perf,eipro,same,past,B1,eng
prefix,CB/HCB,perf,eipro,same,infinite,B2,fin
prefix,CB/HCB,perf,eipro,same,infinite,A2,kaz
prefix,CB/HCB,perf,eipro,same,non-past,B2,kaz
prefix,CB/HCB,perf,eipro,same,non-past,B1,eng
prefix,CB/HCB,perf,eipro,same,infinite,A2,kaz
prefix,CB/HCB,perf,eipro,same,infinite,B2,eng
prefix,CB/HCB,perf,eipro,same,infinite,A2,kaz
prefix,CB/HCB,perf,oma,same,past,A2,kaz
prefix,CB/HCB,perf,oma,same,past,A2,kaz
prefix,CB/HCB,perf,oma,same,past,B2,fin
prefix,CB/HCB,perf,oma,same,infinite,A2,kaz
prefix,CB/HCB,perf,oma,same,infinite,A2,kaz
prefix,CB/HCB,perf,eka,same,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,high,past,A2,kaz
prefix,CB/HCB,perf,eipro,high,past,A2,kaz
prefix,CB/HCB,perf,eipro,high,infinite,B2,fin
prefix,CB/HCB,perf,eka,same,non-past,A2,kaz
simplex,CB/HCB,perf,viides,same,infinite,B1,kaz
simplex,CB/HCB,perf,eipro,low,non-past,A2,kaz
simplex,CB/HCB,perf,eipro,high,non-past,A2,kaz
simplex,CB/HCB,perf,viides,high,non-past,A2,kaz
prefix,CB/HCB,perf,eipro,low,past,B2,eng
prefix,CB/HCB,perf,eipro,low,infinite,A2,kaz
prefix,CB/HCB,perf,eka,low,non-past,B2,eng
prefix,CB/HCB,perf,viides,high,non-past,B1,kaz
prefix,HCB/CB,perf,viides,low,non-past,A2,kaz
prefix,HCB/CB,perf,viides,low,past,A2,kaz
prefix,HCB/CB,perf,viides,low,past,B1,kaz
prefix,CB/HCB,perf,oma,same,past,B2,fin
prefix,CB/HCB,perf,oma,same,infinite,B2,fin
prefix,CB/HCB,perf,eka,high,non-past,A2,eng
prefix,CB/HCB,perf,eka,high,past,B2,eng
prefix,CB/HCB,perf,eka,high,past,A2,kaz
prefix,CB/HCB,perf,eka,same,infinite,B2,eng
prefix,CB/HCB,perf,eka,same,non-past,A2,kaz
prefix,CB/HCB,perf,eka,same,non-past,A2,kaz
prefix,CB/HCB,perf,viides,high,infinite,A2,kaz
prefix,CB/HCB,perf,viides,same,non-past,A2,kaz
prefix,CB/HCB,perf,viides,high,past,Other,fin
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,viides,high,past,B1,kaz
prefix,CB/HCB,perf,viides,high,past,A2,kaz
prefix,CB/HCB,perf,eka,low,infinite,A2,kaz
prefix,CB/HCB,perf,eka,low,infinite,C1,fin
prefix,CB/HCB,perf,eka,low,infinite,A2,kaz
prefix,CB/HCB,perf,eka,low,infinite,B2,fin
prefix,CB/HCB,perf,eka,low,infinite,B1,eng
prefix,CB/HCB,perf,eipro,high,non-past,B1,fr
prefix,CB/HCB,perf,eipro,high,non-past,B2,fin
prefix,CB/HCB,perf,eipro,high,infinite,B1,fin
prefix,CB/HCB,perf,eipro,high,infinite,B2,fin
prefix,CB/HCB,perf,oma,high,infinite,B2,fin
prefix,CB/HCB,perf,eipro,same,infinite,B2,eng
prefix,CB/HCB,perf,eipro,high,past,B2,fin
prefix,CB/HCB,perf,eipro,high,non-past,B2,fin
prefix,CB/HCB,perf,eipro,high,infinite,B1,fr
prefix,CB/HCB,perf,eipro,low,infinite,B2,fin
prefix,CB/HCB,perf,viides,same,non-past,A2,eng
prefix,CB/HCB,perf,eka,high,past,A2,eng
prefix,CB/HCB,perf,eka,same,infinite,B2,eng
prefix,CB/HCB,perf,eka,high,past,B2,fin
prefix,CB/HCB,perf,eka,high,infinite,B2,fin
prefix,CB/HCB,perf,eka,high,infinite,B2,eng
prefix,CB/HCB,perf,eka,high,past,B2,fin
prefix,CB/HCB,perf,eka,high,past,A1,fr
prefix,CB/HCB,perf,eipro,high,non-past,B2,eng
prefix,CB/HCB,perf,eipro,high,past,B2,fin
prefix,CB/HCB,perf,eipro,same,non-past,B2,eng
prefix,CB/HCB,perf,oma,high,past,B1,eng
prefix,CB/HCB,perf,oma,high,past,B2,eng
prefix,CB/HCB,perf,oma,high,infinite,B1,eng
prefix,CB/HCB,perf,eka,high,non-past,B1,fr
prefix,CB/HCB,perf,viides,high,infinite,A2,fr
prefix,CB/HCB,perf,eipro,low,infinite,B2,fin
prefix,CB/HCB,perf,eipro,low,infinite,B2,eng
prefix,CB/HCB,perf,eipro,low,infinite,A2,fr
prefix,CB/HCB,perf,eipro,low,infinite,B1,eng
prefix,CB/HCB,perf,oma,same,past,A2,eng
prefix,CB/HCB,perf,eka,high,non-past,B2,eng
prefix,CB/HCB,perf,eka,same,non-past,B2,eng
prefix,CB/HCB,perf,eka,same,non-past,A2,fr
prefix,CB/HCB,perf,eka,same,past,B2,fin
prefix,CB/HCB,perf,eka,high,infinite,B2,fin
prefix,CB/HCB,perf,oma,high,infinite,B2,fin
prefix,CB/HCB,perf,oma,high,infinite,B2,fin
prefix,CB/HCB,perf,eipro,high,past,A2,kor
